Latitude,Longitude,축종,발생두수,ID,종,카운트
35.2053772,128.1165386,벌-재래종,55,7631,족제비싸리,1
35.4613511,127.7911938,벌-재래종,2,7004,애기똥풀,1
35.6835943,126.674112,벌-재래종,1,1254,고욤나무,1
37.2775872,128.0831466,벌-재래종,5,1046,개옻나무,1
37.694464,128.2708307,벌-재래종,18,663,개다래,1
37.3116906,127.3799627,벌-재래종,2,5851,신갈나무,1
37.7267059,126.9116461,벌-재래종,3,4805,산초나무,1
35.1077764,127.2000409,벌-재래종,20,7942,졸참나무,1
35.2938097,127.9227657,벌-재래종,96,2208,굴참나무,1
36.929005,127.9105637,벌-재래종,1,4249,붉나무,2
38.1759283,127.5417197,벌-재래종,20,6919,애기똥풀,1
38.1759283,127.5417197,벌-재래종,4,6919,애기똥풀,1
38.0777327,127.519277,벌-재래종,35,5858,신갈나무,1
38.1759283,127.5417197,벌-재래종,2,6919,애기똥풀,1
38.1759283,127.5417197,벌-재래종,17,6919,애기똥풀,1
38.1759283,127.5417197,벌-재래종,15,6919,애기똥풀,1
38.1759283,127.5417197,벌-재래종,14,6919,애기똥풀,1
37.2775872,128.0831466,벌-재래종,7,1046,개옻나무,1
37.8598438,128.1293578,벌-재래종,2,2244,굴참나무,1
35.4151198,127.7807653,벌-재래종,5,2567,다래,1
37.2520769,128.7817425,벌-재래종,4,1880,광대싸리,1
35.4114491,127.382667,벌-재래종,20,1303,고욤나무,1
36.9691539,127.9232858,벌-재래종,6,4249,붉나무,2
35.0146387,127.6844058,벌-재래종,12,263,갈참나무,1
37.9429407,127.4806675,벌-재래종,2,1630,광대싸리,1
37.9429407,127.4806675,벌-재래종,6,1630,광대싸리,1
36.8484432,127.9865342,벌-재래종,1,7272,옻나무,1
34.9918255,127.1324743,벌-재래종,15,8743,초피나무,1
34.9908486,126.9213478,벌-재래종,30,101,갈참나무,1
37.2775872,128.0831466,벌-재래종,2,1046,개옻나무,1
37.2775872,128.0831466,벌-재래종,2,1046,개옻나무,1
36.9448146,128.9381286,벌-재래종,8,3151,떡갈나무,1
35.6490244,128.8541177,벌-재래종,3,7193,애기똥풀,1
35.8703189,127.2653376,벌-재래종,30,2060,굴참나무,1
37.6418514,127.6530618,벌-재래종,7,2550,다래,1
37.9872585,128.6295139,벌-재래종,13,2305,굴참나무,1
36.8992222,128.4537971,벌-재래종,8,391,갈참나무,1
37.7524819,127.437941,벌-재래종,1,4966,산초나무,1
36.9691539,127.9232858,벌-재래종,13,4249,붉나무,2
38.117962,127.0473841,벌-재래종,17,6825,애기똥풀,1
37.6518777,127.74339,벌-재래종,35,975,개옻나무,2
36.4616321,128.9410712,벌-재래종,18,7407,유채,1
37.6535569,127.3319806,벌-재래종,2,180,갈참나무,1
35.485308,127.5426539,벌-재래종,4,2128,굴참나무,1
37.9429407,127.4806675,벌-재래종,1,1630,광대싸리,1
37.9429407,127.4806675,벌-재래종,1,1630,광대싸리,1
35.354195,127.5896257,벌-재래종,18,911,개옻나무,1
37.8740024,127.909936,벌-재래종,10,629,개다래,1
37.7610572,127.9813129,벌-재래종,21,636,개다래,4
37.3728454,128.4052788,벌-재래종,7,6601,아까시나무,1
36.6211096,128.1016145,벌-재래종,2,2236,굴참나무,1
37.8229473,128.121852,벌-재래종,5,1048,개옻나무,1
37.7770615,128.0156889,벌-재래종,2,8495,주름잎,1
37.8764886,128.0984423,벌-재래종,32,2244,굴참나무,1
37.8228476,127.9549594,벌-재래종,4,636,개다래,4
37.6147161,127.8863288,벌-재래종,9,3597,밤나무,2
37.9894237,128.116951,벌-재래종,1,1775,광대싸리,1
38.0771327,128.1436063,벌-재래종,4,523,감나무,1
35.8134957,127.2866581,벌-재래종,60,2472,다래,1
36.9395486,128.7902001,벌-재래종,3,3142,떡갈나무,1
37.8107051,128.2724166,벌-재래종,7,7109,애기똥풀,1
35.4412163,127.4091203,벌-재래종,12,4115,붉나무,1
35.1813263,127.173433,벌-재래종,51,572,개다래,1
35.0117982,126.8818047,벌-재래종,50,101,갈참나무,1
35.6745167,127.2863785,벌-재래종,50,4043,붉나무,1
38.1759283,127.5417197,벌-재래종,3,6919,애기똥풀,1
38.1759283,127.5417197,벌-재래종,1,6919,애기똥풀,1
38.0777327,127.519277,벌-재래종,11,5858,신갈나무,1
37.4573003,127.893469,벌-재래종,30,4213,붉나무,1
37.7492272,127.9215469,벌-재래종,6,636,개다래,4
35.0146387,127.6844058,벌-재래종,3,263,갈참나무,1
35.6990304,127.590711,벌-재래종,1,4118,붉나무,1
35.7401886,127.4294129,벌-재래종,1,5502,상수리나무,1
36.9691539,127.9232858,벌-재래종,8,4249,붉나무,2
37.5365529,128.2296884,벌-재래종,2,656,개다래,1
36.6393275,128.5140897,벌-재래종,7,391,갈참나무,1
36.8992222,128.4537971,벌-재래종,6,391,갈참나무,1
37.6437711,127.9527749,벌-재래종,5,4266,붉나무,1
37.6324523,127.7520913,벌-재래종,20,975,개옻나무,2
37.7142062,128.1824685,벌-재래종,5,1799,광대싸리,1
37.6011843,128.2265769,벌-재래종,6,656,개다래,1
37.0161648,128.7315613,벌-재래종,7,3142,떡갈나무,1
35.9128626,129.4499391,벌-재래종,5,8896,초피나무,1
35.0182672,128.4765665,벌-재래종,30,6031,신갈나무,1
37.7594062,128.5710184,벌-재래종,1,1137,개옻나무,1
35.0878407,127.6114145,벌-재래종,11,7574,족제비싸리,1
35.0389006,126.9988465,벌-재래종,64,6809,애기똥풀,1
37.9763688,128.0820625,벌-재래종,4,1775,광대싸리,1
38.1219556,128.3101926,벌-재래종,4,2641,다래,1
38.1219556,128.3101926,벌-재래종,1,2641,다래,1
37.6617845,127.5291954,벌-재래종,9,2517,다래,1
37.5893415,127.4947634,벌-재래종,1,4110,붉나무,1
37.656916,127.6122255,벌-재래종,8,2550,다래,1
37.6011843,128.2265769,벌-재래종,2,656,개다래,1
36.8203575,128.6044862,벌-재래종,85,391,갈참나무,1
37.5416012,127.4258645,벌-재래종,15,1614,광대싸리,1
37.4250014,128.2967109,벌-재래종,1,662,개다래,1
35.1077764,127.2000409,벌-재래종,10,7942,졸참나무,1
35.6501248,128.7060644,벌-재래종,3,3702,밤나무,1
38.1323492,128.2292072,벌-재래종,2,1064,개옻나무,1
38.05014,128.5452484,벌-재래종,7,2678,다래,1
35.891691,127.3976681,벌-재래종,2,3444,밤나무,1
38.0497615,127.5950284,벌-재래종,3,2533,다래,1
38.0777327,127.519277,벌-재래종,7,5858,신갈나무,1
35.2343442,128.8318904,벌-재래종,2,8228,졸참나무,1
38.0087006,128.1617215,벌-재래종,1,5984,신갈나무,1
36.3735292,128.9007835,벌-재래종,2,7407,유채,1
37.6644632,127.6998828,벌-재래종,2,975,개옻나무,2
37.6995714,127.8821936,벌-재래종,5,3597,밤나무,2
36.6583598,128.8915154,벌-재래종,44,3704,밤나무,1
37.7979718,126.3953013,벌-재래종,10,33,갈참나무,1
35.1957011,128.4999975,벌-재래종,12,8841,초피나무,1
38.0412339,127.0393313,벌-재래종,7,5739,신갈나무,1
36.9635809,127.9320017,벌-재래종,20,4249,붉나무,2
34.5646638,127.148057,벌-재래종,15,3402,밤나무,1
35.1917957,126.4357275,벌-재래종,53,3870,붉나무,1
35.256597,126.5405597,벌-재래종,81,749,개옻나무,1
34.7326998,127.1538776,벌-재래종,42,1550,광대싸리,1
36.0501173,128.589178,벌-재래종,8,1415,고욤나무,1
38.1886627,128.3651816,벌-재래종,60,7134,애기똥풀,1
38.1681838,128.1786506,벌-재래종,10,5977,신갈나무,1
36.8744093,128.8887244,벌-재래종,3,1887,광대싸리,1
37.6617845,127.5291954,벌-재래종,8,2517,다래,1
35.5165876,129.2623781,벌-재래종,26,6147,신갈나무,1
34.3748605,126.6614699,벌-재래종,10,3905,붉나무,1
34.3748605,126.6614699,벌-재래종,2,3905,붉나무,1
34.3839197,126.6915543,벌-재래종,10,69,갈참나무,1
34.3342368,126.6602934,벌-재래종,19,3774,붉가시나무,1
34.3342368,126.6602934,벌-재래종,8,3774,붉가시나무,1
34.3342368,126.6602934,벌-재래종,26,3774,붉가시나무,1
34.3342368,126.6602934,벌-재래종,10,3774,붉가시나무,1
35.0181337,127.6489426,벌-재래종,15,7574,족제비싸리,1
35.0181337,127.6489426,벌-재래종,25,7574,족제비싸리,1
35.0181337,127.6489426,벌-재래종,15,7574,족제비싸리,1
35.1934074,127.2851201,벌-재래종,7,7974,졸참나무,1
35.1934074,127.2851201,벌-재래종,12,7974,졸참나무,1
37.5313869,127.6928777,벌-재래종,16,6983,애기똥풀,1
37.7285179,128.0376067,벌-재래종,2,8495,주름잎,1
38.0815097,127.4702373,벌-재래종,1,6919,애기똥풀,1
35.0611343,128.4556496,벌-재래종,21,1102,개옻나무,1
34.9730223,127.1427854,벌-재래종,38,8743,초피나무,1
37.5107169,127.6332539,벌-재래종,25,2136,굴참나무,1
35.6990304,127.590711,벌-재래종,1,4118,붉나무,1
35.8021674,127.4199564,벌-재래종,8,4092,붉나무,1
36.1854956,129.2051557,벌-재래종,3,422,갈참나무,1
36.3616331,128.7962705,벌-재래종,1,2714,다래,1
38.0375603,128.5476157,벌-재래종,20,2678,다래,1
37.9763688,128.0820625,벌-재래종,40,1775,광대싸리,1
34.7014878,126.9485704,벌-재래종,70,2889,떡갈나무,1
36.9635809,127.9320017,벌-재래종,10,4249,붉나무,2
38.2279577,128.5206485,벌-재래종,1,3125,떡갈나무,1
37.9993658,128.3250403,벌-재래종,5,7126,애기똥풀,1
36.8919819,128.7963456,벌-재래종,2,7702,족제비싸리,1
37.2462508,126.5257313,벌-재래종,10,45,갈참나무,1
35.1649004,128.985722,벌-재래종,1,5303,산초나무,1
35.1746452,128.9884548,벌-재래종,2,5303,산초나무,1
35.693019,127.22746,벌-재래종,1,4043,붉나무,1
35.1505106,126.9952503,벌-재래종,1,6351,아까시나무,1
34.3467695,126.6651876,벌-재래종,1,3774,붉가시나무,1
36.8353368,128.910956,벌-재래종,6,7197,애기똥풀,1
37.4250014,128.2967109,벌-재래종,6,662,개다래,1
37.2220583,128.8218722,벌-재래종,7,7701,족제비싸리,1
34.3342368,126.6602934,벌-재래종,1,3774,붉가시나무,1
34.3467695,126.6651876,벌-재래종,50,3774,붉가시나무,1
36.0909549,128.4829988,벌-재래종,5,1840,광대싸리,1
37.4405188,127.8508915,벌-재래종,2,4213,붉나무,1
35.8877503,129.4453564,벌-재래종,7,8896,초피나무,1
36.9786453,128.85124,벌-재래종,1,1882,광대싸리,1
37.6654008,126.714036,벌-재래종,1,2851,떡갈나무,1
37.7142062,128.1824685,벌-재래종,3,1799,광대싸리,1
35.2270487,126.3984685,벌-재래종,11,3870,붉나무,1
37.3793844,127.9569719,벌-재래종,13,3041,떡갈나무,1
37.6020683,127.9591221,벌-재래종,5,4266,붉나무,1
35.3338895,129.1732717,벌-재래종,6,1437,고욤나무,1
36.8353368,128.910956,벌-재래종,4,7197,애기똥풀,1
37.8683544,127.0292399,벌-재래종,1,4841,산초나무,1
36.03714,128.6111061,벌-재래종,2,1415,고욤나무,1
35.3000705,127.0618243,벌-재래종,31,2056,굴참나무,1
37.8140141,128.1452309,벌-재래종,1,1048,개옻나무,1
38.1886627,128.3651816,벌-재래종,4,7134,애기똥풀,1
37.348768,128.1604644,벌-재래종,6,5203,산초나무,1
38.0807,128.5240511,벌-재래종,9,2678,다래,1
36.7877626,129.2030091,벌-재래종,4,718,개다래,1
35.9822558,127.3033187,벌-재래종,12,4925,산초나무,1
35.7357767,129.4342524,벌-재래종,2,1211,개옻나무,1
37.4325997,127.6898941,벌-재래종,10,6983,애기똥풀,1
37.8528108,127.0391079,벌-재래종,1,4841,산초나무,1
37.6139354,128.1511451,벌-재래종,4,7082,애기똥풀,1
36.8004842,128.7944095,벌-재래종,2,7702,족제비싸리,1
37.7307329,127.1373616,벌-재래종,1,6353,아까시나무,1
37.6617845,127.5291954,벌-재래종,3,2517,다래,1
34.4869365,126.2284574,벌-재래종,280,4468,산검양옻나무,1
37.3382632,127.9559957,벌-재래종,40,3041,떡갈나무,1
37.3162611,127.8333974,벌-재래종,5,4213,붉나무,1
37.4405188,127.8508915,벌-재래종,106,4213,붉나무,1
36.2945638,129.0464878,벌-재래종,3,7719,족제비싸리,1
37.6078802,127.7290553,벌-재래종,2,5079,산초나무,3
37.6078802,127.7290553,벌-재래종,1,5079,산초나무,3
35.1077764,127.2000409,벌-재래종,14,7942,졸참나무,1
37.3728454,128.4052788,벌-재래종,4,6601,아까시나무,1
37.9993658,128.3250403,벌-재래종,4,7126,애기똥풀,1
36.8484432,127.9865342,벌-재래종,2,7272,옻나무,1
35.1077764,127.2000409,벌-재래종,7,7942,졸참나무,1
35.0878407,127.6114145,벌-재래종,5,7574,족제비싸리,1
37.6644632,127.6998828,벌-재래종,9,975,개옻나무,2
38.1453645,128.1335981,벌-재래종,1,648,개다래,1
37.5059781,129.0900522,벌-재래종,10,2739,다래,1
37.9151065,128.1387795,벌-재래종,3,2244,굴참나무,1
37.9763688,128.0820625,벌-재래종,5,1775,광대싸리,1
38.1453645,128.1335981,벌-재래종,2,648,개다래,1
38.1453645,128.1335981,벌-재래종,4,648,개다래,1
38.1453645,128.1335981,벌-재래종,2,648,개다래,1
37.9993658,128.3250403,벌-재래종,15,7126,애기똥풀,1
37.768125,128.1850253,벌-재래종,3,1380,고욤나무,1
36.0472497,127.7101074,벌-재래종,78,5922,신갈나무,1
37.4945468,127.4887109,벌-재래종,3,3738,벼,1
34.417759,126.5509463,벌-재래종,18,2832,떡갈나무,2
36.4852884,129.046328,벌-재래종,4,1904,광대싸리,1
36.0501173,128.589178,벌-재래종,4,1415,고욤나무,1
35.8167838,127.1984944,벌-재래종,50,2472,다래,1
38.1453645,128.1335981,벌-재래종,5,648,개다래,1
35.0611343,128.4556496,벌-재래종,38,1102,개옻나무,1
38.0815097,127.4702373,벌-재래종,2,6919,애기똥풀,1
37.785624,127.5469953,벌-재래종,2,593,개다래,1
38.1453645,128.1335981,벌-재래종,1,648,개다래,1
35.4797722,127.698092,벌-재래종,5,6992,애기똥풀,1
35.3310801,127.9113578,벌-재래종,13,2208,굴참나무,1
37.4863982,127.5902252,벌-재래종,23,2136,굴참나무,1
37.4863982,127.5902252,벌-재래종,23,2136,굴참나무,1
37.0060873,128.9653695,벌-재래종,15,1891,광대싸리,1
38.0412339,127.0393313,벌-재래종,5,5739,신갈나무,1
36.8484432,127.9865342,벌-재래종,3,7272,옻나무,1
36.718176,127.6424775,벌-재래종,1,5069,산초나무,1
35.3310801,127.9113578,벌-재래종,5,2208,굴참나무,1
34.784308,127.109093,벌-재래종,25,2052,굴참나무,1
35.891691,127.3976681,벌-재래종,1,3444,밤나무,1
35.6764888,127.2632347,벌-재래종,18,4043,붉나무,1
34.7703449,128.4157739,벌-재래종,16,7405,유채,1
38.0415585,128.6886217,벌-재래종,2,696,개다래,1
35.6398854,127.3985765,벌-재래종,7,8433,주름잎,1
35.7213202,128.6332771,벌-재래종,1,3698,밤나무,1
37.948639,128.3172237,벌-재래종,4,7126,애기똥풀,1
38.0466608,128.3851271,벌-재래종,12,7126,애기똥풀,1
37.3087458,128.3873055,벌-재래종,15,7279,옻나무,1
38.0616616,128.6215764,벌-재래종,12,2305,굴참나무,1
36.668705,128.0171798,벌-재래종,3,3053,떡갈나무,1
36.378131,128.5618083,벌-재래종,1,394,갈참나무,1
35.3166025,129.1658062,벌-재래종,1,1437,고욤나무,1
36.4571359,129.3230741,벌-재래종,10,1925,광대싸리,1
34.8774854,128.0044561,벌-재래종,6,329,갈참나무,2
35.2523976,128.6922326,벌-재래종,10,1409,고욤나무,1
36.5686008,128.7151174,벌-재래종,1,1877,광대싸리,1
38.1922602,128.1994956,벌-재래종,1,2253,굴참나무,1
38.1681838,128.1786506,벌-재래종,5,5977,신갈나무,1
37.8811169,127.5245739,벌-재래종,1,7570,족제비싸리,1
35.142975,128.1495849,벌-재래종,7,7631,족제비싸리,1
38.0616616,128.6215764,벌-재래종,9,2305,굴참나무,1
35.5239237,129.2886798,벌-재래종,1,6147,신갈나무,1
35.2128403,127.3399964,벌-재래종,2,2479,다래,1
35.005055,126.7573618,벌-재래종,2,4529,산검양옻나무,1
37.3860959,126.6389202,벌-재래종,7,5679,신갈나무,1
38.1453645,128.1335981,벌-재래종,2,648,개다래,1
37.1765396,127.0263059,벌-재래종,1,2034,굴참나무,1
36.7877626,129.2030091,벌-재래종,7,718,개다래,1
